Date,valor,acc_var,compound,Amount earned
2010-01-04,0.00032927,0.0,657.43,0.0
2010-01-05,0.00032927,0.0,657.6464719760999,0.21647197609991053
2010-01-06,0.00032927,0.0,657.8630152299274,0.4330152299274914
2010-01-07,0.00032927,0.0,658.0796297849521,0.6496297849521397
2010-01-08,0.00032927,0.0,658.2963156646514,0.866315664651438
2010-01-11,0.00032927,0.0,658.5130728925102,1.0830728925102449
2010-01-12,0.00032927,0.0,658.7299014920216,1.299901492021604
2010-01-13,0.00032927,0.0,658.9468014866858,1.5168014866858357
2010-01-14,0.00032927,0.0,659.1637729000114,1.733772900011445
2010-01-15,0.00032927,0.0,659.380815755514,1.9508157555140997
2010-01-18,0.00032927,0.0,659.5979300767178,2.16793007671788
2010-01-19,0.00032927,0.0,659.8151158871542,2.3851158871542566
2010-01-20,0.00032927,0.0,660.0323732103624,2.6023732103624297
2010-01-21,0.00032927,0.0,660.2497020698894,2.819702069889445
2010-01-22,0.00032927,0.0,660.4671024892899,3.037102489289964
2010-01-25,0.00032927,0.0,660.6845744921264,3.254574492126494
2010-01-26,0.0003289,0.0,660.9021181019693,3.472118101969386
2010-01-27,0.00032927,0.0,661.119488808613,3.6894888086130777
2010-01-28,0.00032927,0.0,661.337175622693,3.907175622693103
2010-01-29,0.00032927,0.0,661.5549341145103,4.124934114510324
2010-02-01,0.00032927,0.0,661.7727643076662,4.342764307666243
2010-02-02,0.00032927,0.0,661.9906662257696,4.560666225769637
2010-02-03,0.00032927,0.0,662.2086398924378,4.778639892437809
2010-02-04,0.00032927,0.0,662.4266853312951,4.996685331295112
2010-02-05,0.00032927,0.0,662.6448025659741,5.214802565974196
2010-02-08,0.00032927,0.0,662.8629916201149,5.43299162011499
2010-02-09,0.00032927,0.0,663.0812525173657,5.6512525173657195
2010-02-10,0.00032927,0.0,663.2995852813821,5.869585281382115
2010-02-11,0.00032927,0.0,663.5179899358276,6.087989935827636
2010-02-12,0.00032927,0.0,663.7364665043738,6.306466504373816
2010-02-17,0.00032927,0.0,663.9550150106995,6.525015010699576
